subBranch;commitId;category;days;mergeSize;date;rate
vertical/boardroom;1225617;t;2;10;Oct 8, 2015;5
xc_incremental;1156538;t;1;10;Sep 1, 2015;10
workstream_lumira_11;1204977;t;1;10;Sep 26, 2015;10
poc/boardroom_svb;1228750;t;3;10;Oct 9, 2015;3.333333
vertical/allocation;1214887;t;1;10;Oct 1, 2015;10
vertical/licensing;1263759;t;1;10;Oct 28, 2015;10
vertical/allocation;1168937;t;2;10;Sep 8, 2015;5
poc/da;1168540;t;2;10;Sep 8, 2015;5
vertical/allocation;1225946;t;1;10;Oct 8, 2015;10
vertical/allocation;1106217;t;1;10;Aug 4, 2015;10
workstream_ux;1039313;t;1;10;Jul 17, 2015;10
integration;490453;b;1;10;May 20, 2014;10
vertical/allocation;1167717;t;1;10;Sep 7, 2015;10
poc/da;1171263;t;1;10;Sep 9, 2015;10
poc/boardroom_redefined;1013803;t;1;10;Jul 3, 2015;10
vertical/boardroom;1219085;t;1;10;Oct 5, 2015;10
poc/boardroom_redefined;995719;t;1;9;Jun 23, 2015;9
poc/google-drive;1003866;t;1;9;Jun 26, 2015;9
workstream_collaboration;750996;b;1;9;Dec 25, 2014;9
refs/meta/config;708555;b;87;9;Nov 23, 2014;0.103448
poc/boardroom_redefined;1017512;t;1;9;Jul 6, 2015;9
vertical/devinfra;1025487;t;1;9;Jul 9, 2015;9
integration;494765;b;1;9;May 22, 2014;9
poc/wrangling;1166458;t;1;9;Sep 7, 2015;9
workstream_collaboration;873604;b;3;9;Mar 29, 2015;3
workstream_collaboration;1252023;t;2;9;Oct 22, 2015;4.5
vertical/allocation;1121154;t;2;9;Aug 12, 2015;4.5
workstream_collaboration;751555;b;1;9;Dec 28, 2014;9
vertical/boardroom;1168767;t;2;9;Sep 8, 2015;4.5
vertical/boardroom;1190732;t;1;9;Sep 18, 2015;9
poc/boardroom_svb;1220509;t;1;9;Oct 6, 2015;9
workstream_collaboration;1240495;t;1;9;Oct 15, 2015;9
vertical/allocation;1212861;t;1;9;Sep 30, 2015;9
vertical/allocation;1013832;t;2;9;Jul 3, 2015;4.5
workstream_collaboration;874121;b;2;9;Mar 30, 2015;4.5
workstream_lumira_context;964798;t;2;9;Jun 2, 2015;4.5
vertical/allocation;977361;t;1;9;Jun 11, 2015;9
poc/boardroom_redefined;1012146;t;1;9;Jul 2, 2015;9
vertical/boardroom;1214897;t;1;9;Oct 1, 2015;9
vertical/allocation;1252761;t;1;9;Oct 22, 2015;9
integration;491647;b;1;9;May 20, 2014;9
collaboration;714663;b;1;9;Nov 26, 2014;9
workstream_lumira_11;1202611;t;1;9;Sep 24, 2015;9
vertical/allocation;1185446;t;1;9;Sep 16, 2015;9
poc/geospatial;990115;t;1;9;Jun 18, 2015;9
vertical/boardroom;1206650;t;1;9;Sep 28, 2015;9
vertical/allocation;1195244;t;1;9;Sep 22, 2015;9
workstream_lumira_uviz;1178052;t;1;9;Sep 11, 2015;9
workstream_lumira_11;1199469;t;1;9;Sep 23, 2015;9
workstream_collaboration;748030;b;2;9;Dec 22, 2014;4.5
integration;495767;b;1;9;May 22, 2014;9
poc/google-drive;1133904;t;1;9;Aug 19, 2015;9
vertical/licensing;1268505;t;1;9;Oct 30, 2015;9
integration;490423;b;1;9;May 20, 2014;9
poc/data_acquisition;988712;t;1;9;Jun 18, 2015;9
integration;488191;b;1;9;May 18, 2014;9
integration;488759;b;1;9;May 19, 2014;9
workstream_lumira_bundles;917861;b;1;9;Apr 28, 2015;9
poc/google-drive;1204807;t;1;9;Sep 25, 2015;9
vertical/boardroom;1215292;t;1;9;Oct 1, 2015;9
poc/boardroom_svb;1219516;t;1;9;Oct 5, 2015;9
integration;502840;b;1;9;May 29, 2014;9
poc/boardroom_redefined;1020473;t;1;8;Jul 7, 2015;8
integration;490292;b;1;8;May 20, 2014;8
workstream_collaboration;1120328;t;2;8;Aug 12, 2015;4
poc/boardroom_demo;1160637;t;2;8;Sep 3, 2015;4
vertical/allocation;1212404;t;1;8;Sep 30, 2015;8
workstream_lumira_11;1201498;t;1;8;Sep 24, 2015;8
poc/boardroom_redefined;1012917;t;1;8;Jul 2, 2015;8
workstream_collaboration;953576;t;1;8;May 25, 2015;8
workstream_lumira_11;1202086;t;1;8;Sep 24, 2015;8
workstream_lumira_11;1204783;t;1;8;Sep 25, 2015;8
poc/event_proc;1074827;t;3;8;Jul 21, 2015;2.666666
xc_incremental;1158359;t;1;8;Sep 2, 2015;8
vertical/licensing;1268515;t;1;8;Oct 30, 2015;8
workstream_lumira_11;1186134;t;1;8;Sep 16, 2015;8
poc/boardroom_redefined;1002936;t;1;8;Jun 26, 2015;8
workstream_ux;1079903;t;1;8;Jul 22, 2015;8
poc/boardroom_redefined;1017518;t;1;8;Jul 6, 2015;8
poc/google-drive;1164751;t;1;8;Sep 4, 2015;8
workstream_lumira_context;956867;t;2;8;May 27, 2015;4
vertical/allocation;1097697;t;2;8;Jul 30, 2015;4
workstream_lumira_11;1188194;t;1;8;Sep 17, 2015;8
poc/rptfcst;1010934;t;1;8;Jul 1, 2015;8
integration;494249;b;1;8;May 22, 2014;8
integration;489834;b;1;8;May 19, 2014;8
vertical/allocation;1248125;t;1;8;Oct 20, 2015;8
workstream_ux;787923;b;3;8;Jan 28, 2015;2.666666
workstream_lumira_11;1183242;t;1;8;Sep 15, 2015;8
poc/usagetracking;827119;b;1;8;Feb 25, 2015;8
workstream_ux;1046794;t;4;8;Jul 20, 2015;2
integration;495608;b;1;8;May 22, 2014;8
workstream_lumira_11;1190830;t;1;8;Sep 18, 2015;8
workstream_lumira_11;1199224;t;1;8;Sep 23, 2015;8
workstream_qa;750885;b;1;8;Dec 25, 2014;8
beta;615098;b;1;8;Sep 5, 2014;8
integration;500846;b;1;8;May 27, 2014;8
poc/boardroom_redefined;1011183;t;1;8;Jul 1, 2015;8
vertical/allocation;1214634;t;1;8;Oct 1, 2015;8
poc/boardroom_redefined;1010116;t;1;8;Jul 1, 2015;8
poc/usagetracking;824920;b;1;8;Feb 24, 2015;8
vertical/boardroom;1257465;t;1;8;Oct 26, 2015;8
vertical/allocation;1168074;t;1;8;Sep 7, 2015;8
poc/boardroom_svb;1217346;t;1;8;Oct 2, 2015;8
poc/boardroom_redefined;1023801;t;1;8;Jul 9, 2015;8
vertical/allocation;1225607;t;1;8;Oct 8, 2015;8
integration;494300;b;1;8;May 22, 2014;8
poc/boardroom_redefined;1012719;t;1;8;Jul 2, 2015;8
vertical/allocation;979455;t;1;8;Jun 15, 2015;8
workstream_lumira_11;1199129;t;1;8;Sep 23, 2015;8
workstream_lumira_11;1186096;t;1;8;Sep 16, 2015;8
collaboration;713140;b;1;8;Nov 26, 2014;8
vertical/allocation;964907;t;1;8;Jun 2, 2015;8
workstream_lumira_uviz;1175947;t;1;8;Sep 10, 2015;8
poc/boardroom_redefined;1020196;t;1;8;Jul 7, 2015;8
integration;489934;b;1;8;May 19, 2014;8
workstream_collaboration;1205940;t;1;8;Sep 28, 2015;8
poc/wrangling;1166716;t;1;8;Sep 7, 2015;8
workstream_collaboration;1186679;t;2;8;Sep 17, 2015;4
workstream_collaboration;1199949;t;1;8;Sep 23, 2015;8
poc/wrangling;1127940;t;1;8;Aug 17, 2015;8
workstream_lumira_11;1200794;t;1;8;Sep 24, 2015;8
poc/boardroom_svb;1217545;t;2;8;Oct 4, 2015;4
projectStructureChange;528326;b;1;8;Jun 23, 2014;8
workstream_collaboration;749719;b;1;8;Dec 23, 2014;8
poc/rptfcst;997557;t;1;8;Jun 23, 2015;8
workstream_collaboration;1200002;t;1;8;Sep 23, 2015;8
integration;495732;b;1;8;May 22, 2014;8
poc/rptfcst;1010999;t;1;8;Jul 1, 2015;8
workstream_collaboration;1170810;t;1;8;Sep 8, 2015;8
workstream_collaboration;1191475;t;1;8;Sep 20, 2015;8
poc/boardroom_redefined;1002161;t;1;8;Jun 26, 2015;8
vertical/licensing;1268456;t;2;8;Oct 30, 2015;4
vertical/boardroom;1208073;t;1;8;Sep 28, 2015;8
workstream_collaboration;870888;b;1;8;Mar 27, 2015;8
workstream_lumira_11;1190789;t;1;8;Sep 18, 2015;8
workstream_ux;822940;b;20;8;Feb 23, 2015;0.4
workstream_collaboration;749930;b;1;8;Dec 23, 2014;8
workstream_ux;1075763;t;1;8;Jul 21, 2015;8
integration;500750;b;1;8;May 27, 2014;8
poc/boardroom_redefined;996471;t;1;8;Jun 23, 2015;8
vertical/allocation;1079852;t;1;8;Jul 22, 2015;8
workstream_collaboration;1237843;t;1;8;Oct 14, 2015;8
vertical/allocation;965888;t;1;8;Jun 3, 2015;8
integration;488600;b;1;8;May 19, 2014;8
integration;498965;b;1;8;May 26, 2014;8
workstream_lumira_11;1199165;t;1;8;Sep 23, 2015;8
integration;502794;b;1;8;May 29, 2014;8
poc/wrangling;1157682;t;1;8;Sep 1, 2015;8
workstream_lumira_uviz;1170286;t;1;8;Sep 8, 2015;8
poc/boardroom_svb;1216399;t;1;8;Oct 2, 2015;8
integration;500839;b;1;8;May 27, 2014;8
poc/boardroom_svb;1217287;t;1;8;Oct 2, 2015;8
vertical/allocation;1245517;t;1;8;Oct 19, 2015;8
poc/dataset;1087746;t;3;8;Jul 26, 2015;2.666666
vertical/allocation;1010168;t;1;8;Jul 1, 2015;8
workstream_lumira_11;1183596;t;1;8;Sep 15, 2015;8
workstream_collaboration;1197189;t;2;8;Sep 23, 2015;4
vertical/boardroom;1216385;t;1;8;Oct 2, 2015;8
poc/boardroom_svb;1217594;t;1;7;Oct 4, 2015;7
integration;504106;b;1;7;May 30, 2014;7
poc/boardroom_svb;1217600;t;1;7;Oct 4, 2015;7
poc/boardroom_redefined;1011154;t;1;7;Jul 1, 2015;7
poc/boardroom_svb;1218211;t;1;7;Oct 5, 2015;7
poc/boardroom_redefined;1024416;t;1;7;Jul 9, 2015;7
workstream_ux;751377;b;1;7;Dec 27, 2014;7
workstream_lumira_explore;1025220;t;1;7;Jul 9, 2015;7
workstream_lumira_11;1203584;t;1;7;Sep 25, 2015;7
vertical/allocation;1005142;t;2;7;Jun 29, 2015;3.5
workstream_collaboration;1243198;t;1;7;Oct 16, 2015;7
poc/boardroom_redefined;1019561;t;1;7;Jul 7, 2015;7
workstream_collaboration;1222070;t;1;7;Oct 6, 2015;7
poc/rptfcst;1009592;t;1;7;Jul 1, 2015;7
integration;493378;b;1;7;May 21, 2014;7
poc/google-drive;1221595;t;1;7;Oct 6, 2015;7
poc/boardroom_redefined;991661;t;1;7;Jun 19, 2015;7
vertical/allocation;984218;t;1;7;Jun 16, 2015;7
vertical/boardroom;1203124;t;2;7;Sep 25, 2015;3.5
poc/boardroom_redefined;1019583;t;1;7;Jul 7, 2015;7
integration;491895;b;1;7;May 20, 2014;7
workstream_collaboration;1202797;t;1;7;Sep 24, 2015;7
poc/boardroom_redefined;1012055;t;1;7;Jul 2, 2015;7
poc/boardroom_redefined;1000087;t;1;7;Jun 25, 2015;7
poc/boardroom_redefined;1012457;t;1;7;Jul 2, 2015;7
poc/boardroom_redefined;996291;t;1;7;Jun 23, 2015;7
poc/boardroom_redefined;1004747;t;2;7;Jun 29, 2015;3.5
poc/boardroom_svb;1219579;t;1;7;Oct 5, 2015;7
workstream_lumira_uviz;1170758;t;1;7;Sep 8, 2015;7
workstream_lumira_11;1181873;t;2;7;Sep 15, 2015;3.5
vertical/boardroom;1218214;t;1;7;Oct 5, 2015;7
workstream_collaboration;748834;b;1;7;Dec 22, 2014;7
vertical/boardroom;1214653;t;1;7;Oct 1, 2015;7
workstream_lumira_11;1201859;t;1;7;Sep 24, 2015;7
poc/usagetracking;828139;b;1;7;Feb 26, 2015;7
poc/boardroom_svb;1215432;t;1;7;Oct 1, 2015;7
workstream_lumira_bundles;958723;t;2;7;May 28, 2015;3.5
poc/boardroom_svb;1217575;t;1;7;Oct 4, 2015;7
collaboration;713181;b;1;7;Nov 26, 2014;7
poc/google-drive;1224087;t;1;7;Oct 7, 2015;7
poc/boardroom_redefined;1012372;t;1;7;Jul 2, 2015;7
workstream_lumira_uviz;1165063;t;1;7;Sep 4, 2015;7
integration;503966;b;1;7;May 30, 2014;7
vertical/boardroom;1207160;t;1;7;Sep 28, 2015;7
workstream_collaboration;1210599;t;1;7;Sep 29, 2015;7
poc/boardroom_redefined;1021786;t;1;7;Jul 8, 2015;7
integration;504175;b;1;7;May 30, 2014;7
poc/google-drive;1075887;t;1;7;Jul 21, 2015;7
poc/usagetracking;826824;b;1;7;Feb 25, 2015;7
vertical/allocation;1164493;t;1;7;Sep 4, 2015;7
vertical/allocation;1081977;t;1;7;Jul 23, 2015;7
poc/boardroom_svb;1217325;t;1;7;Oct 2, 2015;7
poc/multi_datasets;1186223;t;1;7;Sep 16, 2015;7
vertical/boardroom;1208329;t;2;7;Sep 29, 2015;3.5
vertical/boardroom;1256790;t;3;7;Oct 26, 2015;2.333333
vertical/allocation;1244745;t;2;7;Oct 19, 2015;3.5
workstream_collaboration;868537;b;1;7;Mar 25, 2015;7
vertical/allocation;1250835;t;1;7;Oct 21, 2015;7
vertical/allocation;1170881;t;1;7;Sep 8, 2015;7
integration;499597;b;1;7;May 27, 2014;7
poc/wrangling;1152875;t;2;7;Aug 31, 2015;3.5
workstream_lumira_5.1;975375;t;8;6;Jun 11, 2015;0.75
workstream_lumira_uviz;1172813;t;1;6;Sep 9, 2015;6
workstream_collaboration;750477;b;1;6;Dec 24, 2014;6
integration;504219;b;1;6;May 30, 2014;6
poc/boardroom_svb;1222582;t;1;6;Oct 7, 2015;6
vertical/allocation;1162111;t;1;6;Sep 3, 2015;6
vertical/allocation;1039516;t;1;6;Jul 17, 2015;6
vertical/boardroom;1270737;t;1;6;Nov 2, 2015;6
integration;494417;b;1;6;May 22, 2014;6
poc/boardroom_redefined;1007057;t;1;6;Jun 30, 2015;6
workstream_lumira_context;955006;t;2;6;May 26, 2015;3
vertical/boardroom;1215422;t;1;6;Oct 1, 2015;6
poc/boardroom_redefined;1013747;t;1;6;Jul 3, 2015;6
vertical/boardroom;1197517;t;2;6;Sep 23, 2015;3
vertical/allocation;1033054;t;1;6;Jul 15, 2015;6
vertical/allocation;1128057;t;1;6;Aug 17, 2015;6
workstream_lumira_11;1188179;t;1;6;Sep 17, 2015;6
poc/da;1169220;t;1;6;Sep 8, 2015;6
vertical/allocation;995376;t;1;6;Jun 23, 2015;6
workstream_lumira_uviz;1175789;t;1;6;Sep 10, 2015;6
collaboration;713073;b;1;6;Nov 26, 2014;6
poc/boardroom_svb;1219536;t;1;6;Oct 5, 2015;6
vertical/allocation;1159721;t;1;6;Sep 2, 2015;6
poc/geospatial;994652;t;1;6;Jun 22, 2015;6
poc/boardroom_redefined;1012524;t;1;6;Jul 2, 2015;6
poc/colgate;1018128;t;7;6;Jul 6, 2015;0.857142
integration;503848;b;1;6;May 29, 2014;6
poc/teched;1240561;t;1;6;Oct 15, 2015;6
workstream_lumira_bundles;951777;t;25;6;May 22, 2015;0.24
poc/boardroom_redefined;1024619;t;1;6;Jul 9, 2015;6
workstream_collaboration;1194418;t;1;6;Sep 22, 2015;6
vertical/allocation;1185169;t;1;6;Sep 16, 2015;6
vertical/allocation;1242105;t;1;6;Oct 16, 2015;6
vertical/devinfra;1143901;t;6;6;Aug 25, 2015;1
workstream_lumira_11;1183237;t;1;6;Sep 15, 2015;6
workstream_lumira_11;1200872;t;1;6;Sep 24, 2015;6
poc/boardroom_svb;1217560;t;1;6;Oct 4, 2015;6
vertical/allocation;1244944;t;1;6;Oct 19, 2015;6
workstream_ux;1075759;t;1;6;Jul 21, 2015;6
workstream_lumira_uviz;1176133;t;1;6;Sep 10, 2015;6
vertical/allocation;989825;t;1;6;Jun 18, 2015;6
workstream_lumira_11;1199057;t;1;6;Sep 23, 2015;6
poc/boardroom_redefined;1025324;t;1;6;Jul 9, 2015;6
workstream_lumira_11;1188020;t;1;6;Sep 17, 2015;6
workstream_collaboration;1184029;t;1;6;Sep 15, 2015;6
workstream_ux;749121;b;1;6;Dec 23, 2014;6
workstream_lumira_uviz;1170646;t;1;6;Sep 8, 2015;6
poc/allocation1;989515;t;1;6;Jun 18, 2015;6
workstream_lumira_uviz;1175734;t;1;6;Sep 10, 2015;6
poc/google-drive;1133893;t;9;6;Aug 19, 2015;0.666666
poc/google-drive;1096823;t;1;6;Jul 29, 2015;6
poc/boardroom_demo;1159053;t;2;6;Sep 2, 2015;3
vertical/allocation;989349;t;1;6;Jun 18, 2015;6
poc/boardroom_redefined;1020193;t;1;6;Jul 7, 2015;6
vertical/allocation;977753;t;1;6;Jun 11, 2015;6
workstream_collaboration;749915;b;1;6;Dec 23, 2014;6
poc/boardroom_redefined;998103;t;1;6;Jun 24, 2015;6
refs/meta/config;976275;t;1;6;Jun 12, 2015;6
poc/wrangling;1152407;t;3;6;Aug 30, 2015;2
vertical/boardroom;1268077;t;1;6;Oct 30, 2015;6
vertical/allocation;996313;t;1;6;Jun 23, 2015;6
poc/boardroom_redefined;1022560;t;1;6;Jul 8, 2015;6
workstream_lumira_11;1188225;t;1;6;Sep 17, 2015;6
vertical/allocation;1198233;t;1;6;Sep 23, 2015;6
vertical/boardroom;1222560;t;2;6;Oct 7, 2015;3
workstream_lumira_11;1183479;t;1;6;Sep 15, 2015;6
poc/boardroom_redefined;1023754;t;2;6;Jul 9, 2015;3
workstream_lumira_sf;994761;t;2;6;Jun 22, 2015;3
vertical/allocation;1254735;t;1;6;Oct 23, 2015;6
vertical/allocation;1233167;t;1;6;Oct 13, 2015;6
poc/boardroom_redefined;996137;t;1;6;Jun 23, 2015;6
collaboration;710876;b;1;6;Nov 24, 2014;6
workstream_collaboration;1240984;t;1;6;Oct 15, 2015;6
workstream_collaboration;1183820;t;1;6;Sep 15, 2015;6
poc/boardroom_svb;1219445;t;1;6;Oct 5, 2015;6
integration;503987;b;1;6;May 30, 2014;6
vertical/allocation;995535;t;1;6;Jun 23, 2015;6
workstream_lumira_11;1200919;t;1;6;Sep 24, 2015;6
integration;495952;b;1;6;May 23, 2014;6
vertical/boardroom;1261282;t;1;6;Oct 27, 2015;6
workstream_lumira_uviz;1175720;t;1;6;Sep 10, 2015;6
workstream_collaboration;751820;b;1;6;Dec 29, 2014;6
vertical/boardroom;1207113;t;1;6;Sep 28, 2015;6
workstream_lumira_11;1204833;t;1;6;Sep 25, 2015;6
workstream_lumira_bundles;960820;t;1;6;May 29, 2015;6
vertical/boardroom;1259936;t;1;6;Oct 27, 2015;6
poc/google-drive;1219624;t;1;6;Oct 5, 2015;6
poc/geospatial;992059;t;1;6;Jun 19, 2015;6
poc/multi_datasets;1186840;t;2;6;Sep 17, 2015;3
poc/boardroom_svb;1217598;t;1;6;Oct 4, 2015;6
vertical/allocation;1103050;t;3;6;Aug 3, 2015;2
poc/boardroom_redefined;1019653;t;1;6;Jul 7, 2015;6
vertical/allocation;1190361;t;1;6;Sep 18, 2015;6
integration;493757;b;1;6;May 21, 2014;6
workstream_lumira_11;1203907;t;1;6;Sep 25, 2015;6
workstream_ux;1039343;t;1;6;Jul 17, 2015;6
poc/boardroom_svb;1221818;t;1;6;Oct 6, 2015;6
vertical/allocation;1181798;t;1;6;Sep 15, 2015;6
workstream_lumira_bundles;956980;t;1;6;May 27, 2015;6
poc/boardroom_svb;1217501;t;1;6;Oct 3, 2015;6
poc/colgate;1007942;t;1;5;Jun 30, 2015;5
vertical/allocation;1226029;t;1;5;Oct 8, 2015;5
workstream_lumira_bundles;957013;t;1;5;May 27, 2015;5
poc/rptfcst;1011037;t;1;5;Jul 1, 2015;5
vertical/allocation;1216210;t;2;5;Oct 2, 2015;2.5
workstream_lumira_11;1199054;t;1;5;Sep 23, 2015;5
vertical/allocation;1201373;t;1;5;Sep 24, 2015;5
poc/boardroom_demo;1130509;t;6;5;Aug 18, 2015;0.833333
vertical/allocation;1225523;t;1;5;Oct 8, 2015;5
workstream_lumira_11;1200593;t;1;5;Sep 24, 2015;5
vertical/allocation;995204;t;1;5;Jun 22, 2015;5
workstream_lumira_11;1185912;t;1;5;Sep 16, 2015;5
poc/boardroom_redefined;1019581;t;1;5;Jul 7, 2015;5
poc/boardroom_redefined;1022940;t;1;5;Jul 8, 2015;5
poc/boardroom_svb;1217601;t;1;5;Oct 4, 2015;5
vertical/boardroom;1205756;t;4;5;Sep 28, 2015;1.25
workstream_lumira_uviz;1172778;t;1;5;Sep 9, 2015;5
workstream_lumira_11;1183397;t;1;5;Sep 15, 2015;5
poc/google-drive;1083022;t;1;5;Jul 23, 2015;5
workstream_collaboration;1203022;t;1;5;Sep 25, 2015;5
workstream_apd;712718;b;1;5;Nov 25, 2014;5
workstream_ux;1071486;t;2;5;Jul 21, 2015;2.5
integration;489556;b;1;5;May 19, 2014;5
workstream_lumira_blending;868450;b;1;5;Mar 25, 2015;5
poc/boardroom;966426;t;1;5;Jun 3, 2015;5
workstream_collaboration;747767;b;1;5;Dec 21, 2014;5
poc/teched;1243223;t;1;5;Oct 16, 2015;5
workstream_lumira_11;1202622;t;1;5;Sep 24, 2015;5
poc/boardroom_redefined;1005603;t;1;5;Jun 29, 2015;5
poc/boardroom_redefined;1025501;t;1;5;Jul 9, 2015;5
poc/boardroom;966222;t;1;5;Jun 3, 2015;5
poc/rptfcst;1004859;t;1;5;Jun 29, 2015;5
poc/da;1174786;t;1;5;Sep 10, 2015;5
workstream_collaboration;1103121;t;20;5;Aug 3, 2015;0.25
vertical/allocation;1192962;t;1;5;Sep 21, 2015;5
vertical/allocation;1235852;t;1;5;Oct 13, 2015;5
integration;495191;b;1;5;May 22, 2014;5
vertical/boardroom;1267995;t;1;5;Oct 30, 2015;5
workstream_collaboration;751358;b;2;5;Dec 27, 2014;2.5
vertical/boardroom;1214902;t;1;5;Oct 1, 2015;5
poc/rptfcst;1002693;t;1;5;Jun 26, 2015;5
vertical/allocation;1188986;t;1;5;Sep 18, 2015;5
poc/boardroom_redefined;996421;t;1;5;Jun 23, 2015;5
poc/boardroom_redefined;1008162;t;1;5;Jun 30, 2015;5
vertical/boardroom;1255102;t;1;5;Oct 23, 2015;5
workstream_lumira_11;1181441;t;1;5;Sep 14, 2015;5
poc/boardroom_redefined;1004894;t;1;5;Jun 29, 2015;5
poc/data_acquisition;990892;t;1;5;Jun 19, 2015;5
poc/headcount;824993;b;1;5;Feb 24, 2015;5
vertical/allocation;951989;t;2;5;May 23, 2015;2.5
workstream_collaboration;1196952;t;1;5;Sep 22, 2015;5
vertical/boardroom;1261311;t;1;5;Oct 27, 2015;5
vertical/allocation;1144738;t;1;5;Aug 26, 2015;5
poc/boardroom_svb;1217577;t;1;5;Oct 4, 2015;5
integration;498016;b;1;5;May 26, 2014;5
workstream_apd;717330;b;1;5;Nov 28, 2014;5
integration;503939;b;1;5;May 30, 2014;5
poc/boardroom_demo;1145065;t;1;5;Aug 26, 2015;5
vertical/allocation;1081823;t;1;5;Jul 23, 2015;5
rel-1.0-2015.09;1211388;t;2;5;Sep 30, 2015;2.5
workstream_collaboration;783155;b;2;4;Jan 25, 2015;2
vertical/allocation;965927;t;1;4;Jun 3, 2015;4
poc/boardroom_redefined;1025071;t;1;4;Jul 9, 2015;4
workstream_lumira_11;1204521;t;1;4;Sep 25, 2015;4
poc/boardroom_svb;1219557;t;1;4;Oct 5, 2015;4
workstream_lumira_11;1202684;t;1;4;Sep 24, 2015;4
workstream_lumira_uviz;1170218;t;1;4;Sep 8, 2015;4
vertical/boardroom;1216251;t;1;4;Oct 2, 2015;4
workstream_collaboration;1171369;t;1;4;Sep 9, 2015;4
poc/google-drive;1240628;t;2;4;Oct 15, 2015;2
vertical/allocation;1230879;t;1;4;Oct 12, 2015;4
workstream_lumira_11;1202081;t;1;4;Sep 24, 2015;4
vertical/allocation;1258108;t;1;4;Oct 26, 2015;4
poc/boardroom_redefined;998781;t;1;4;Jun 24, 2015;4
refs/meta/config;607935;b;67;4;Aug 29, 2014;0.059701
vertical/boardroom;1252773;t;1;4;Oct 22, 2015;4
vertical/boardroom;1256898;t;1;4;Oct 26, 2015;4
poc/boardroom_svb;1217613;t;1;4;Oct 4, 2015;4
vertical/boardroom;1260246;t;1;4;Oct 27, 2015;4
workstream_lumira_11;1202574;t;1;4;Sep 24, 2015;4
poc/boardroom_redefined;1005511;t;1;4;Jun 29, 2015;4
vertical/allocation;1103216;t;1;4;Aug 3, 2015;4
workstream_ux;1039374;t;1;4;Jul 17, 2015;4
workstream_collaboration;1203070;t;1;4;Sep 25, 2015;4
workstream_ux;783147;b;1;4;Jan 25, 2015;4
poc/da;1173133;t;1;4;Sep 9, 2015;4
integration;501027;b;1;4;May 27, 2014;4
workstream_lumira_11;1185781;t;1;4;Sep 16, 2015;4
integration;497897;b;1;4;May 26, 2014;4
poc/boardroom_redefined;1003214;t;1;4;Jun 26, 2015;4
poc/boardroom_redefined;996064;t;1;4;Jun 23, 2015;4
workstream_lumira_11;1199315;t;1;4;Sep 23, 2015;4
vertical/allocation;1222428;t;1;4;Oct 7, 2015;4
vertical/allocation;1020506;t;1;4;Jul 7, 2015;4
integration;495823;b;1;4;May 22, 2014;4
workstream_lumira_11;1188178;t;1;4;Sep 17, 2015;4
workstream_lumira_11;1201401;t;1;4;Sep 24, 2015;4
poc/boardroom_redefined;1012358;t;1;4;Jul 2, 2015;4
poc/da;1173146;t;1;4;Sep 9, 2015;4
workstream_collaboration;1179168;t;1;4;Sep 14, 2015;4
poc/boardroom_redefined;1013599;t;1;4;Jul 3, 2015;4
workstream_lumira_11;1204533;t;1;4;Sep 25, 2015;4
integration;495721;b;1;4;May 22, 2014;4
poc/boardroom_redefined;1015361;t;1;4;Jul 3, 2015;4
vertical/allocation;1201711;t;1;4;Sep 24, 2015;4
poc/boardroom_redefined;1005517;t;1;4;Jun 29, 2015;4
workstream_collaboration;1202817;t;1;4;Sep 24, 2015;4
poc/boardroom_redefined;1015368;t;1;4;Jul 3, 2015;4
vertical/allocation;1234389;t;1;4;Oct 13, 2015;4
workstream_ux;1075762;t;1;4;Jul 21, 2015;4
poc/boardroom_redefined;1007701;t;1;4;Jun 30, 2015;4
projectStructureChange;529982;b;2;4;Jun 24, 2014;2
vertical/devinfra;1129126;t;4;4;Aug 17, 2015;1
workstream_lumira_5.1;980545;t;1;4;Jun 12, 2015;4
workstream_lumira_11;1190825;t;1;4;Sep 18, 2015;4
integration;504201;b;1;4;May 30, 2014;4
workstream_lumira_11;1183505;t;1;4;Sep 15, 2015;4
workstream_collaboration;1152471;t;11;4;Aug 30, 2015;0.363636
vertical/boardroom;1263162;t;1;4;Oct 28, 2015;4
poc/boardroom_redefined;1009816;t;1;4;Jul 1, 2015;4
workstream_lumira_11;1199050;t;1;4;Sep 23, 2015;4
poc/boardroom_redefined;1009897;t;1;4;Jul 1, 2015;4
vertical/boardroom;1216140;t;2;4;Oct 2, 2015;2
integration;493691;b;1;4;May 21, 2014;4
workstream_ux;962076;t;36;4;Jun 1, 2015;0.111111
poc/collaboration;1206076;t;6;4;Sep 28, 2015;0.666666
workstream_apd;712561;b;1;4;Nov 25, 2014;4
vertical/boardroom;1256044;t;2;4;Oct 24, 2015;2
vertical/allocation;1262402;t;2;4;Oct 28, 2015;2
vertical/allocation;1138113;t;1;4;Aug 21, 2015;4
workstream_collaboration;1202468;t;1;4;Sep 24, 2015;4
vertical/allocation;1091619;t;1;4;Jul 28, 2015;4
poc/teched;1235114;t;1;4;Oct 13, 2015;4
workstream_collaboration;1188801;t;1;4;Sep 17, 2015;4
poc/boardroom_redefined;1021399;t;1;4;Jul 8, 2015;4
workstream_collaboration;1181863;t;1;4;Sep 15, 2015;4
vertical/boardroom;1192131;t;1;4;Sep 21, 2015;4
workstream_lumira_11;1199263;t;1;4;Sep 23, 2015;4
workstream_lumira_11;1199081;t;1;4;Sep 23, 2015;4
